Step,Loss,Cost,Accuracy
2310,1.596282057046805,1.597282057046805,0.54
2315,1.6116699791705842,1.612669979170584,0.41
2320,1.666506650802398,1.667506650802398,0.4
2325,1.7477142868425608,1.7487142868425607,0.37
2330,1.6526064948123573,1.6536064948123572,0.43
2335,1.4708437900495577,1.4718437900495576,0.46
2340,1.8548225194431753,1.8558225194431752,0.35
2345,1.6739918477958597,1.6749918477958596,0.42
2350,1.6677408455991456,1.6687408455991455,0.43
2355,1.705286054584552,1.706286054584552,0.41
2360,1.675377892138662,1.6763778921386618,0.42
2365,1.5857430178612812,1.5867430178612811,0.42
2370,1.8387917580955335,1.8397917580955334,0.44
2375,1.6063389901138745,1.6073389901138744,0.44
2380,1.6324470916363842,1.6334470916363841,0.38
2385,1.8303284299257265,1.8313284299257264,0.35
2390,1.725443225639053,1.726443225639053,0.37
2395,1.7315232168667287,1.7325232168667286,0.35
2400,1.7098683856862973,1.7108683856862972,0.37
2405,1.7655260761159155,1.7665260761159154,0.29
2410,1.6062907965332613,1.6072907965332612,0.5
2415,1.4845846144863553,1.4855846144863551,0.47
2420,1.6447754885884895,1.6457754885884894,0.52
2425,1.7786920030075168,1.7796920030075167,0.36
2430,1.8030211568620487,1.8040211568620486,0.34
2435,1.757610748294674,1.7586107482946738,0.37
2440,1.6281873713118196,1.6291873713118195,0.4
2445,1.8006549229064857,1.8016549229064855,0.42
2450,1.7454514646422572,1.746451464642257,0.44
2455,1.6121700446758667,1.6131700446758666,0.42
2460,1.6879267787633818,1.6889267787633817,0.42
2465,1.8266881970982742,1.8276881970982741,0.32
2470,1.4457771393532308,1.4467771393532307,0.49
2475,1.6856021010686715,1.6866021010686714,0.4
2480,1.758238181355935,1.7592381813559348,0.43
2485,1.672414703650558,1.673414703650558,0.38
2490,1.6322128067046742,1.633212806704674,0.48
2495,1.484383313654464,1.4853833136544639,0.51
2500,1.5642634918022031,1.565263491802203,0.47
2505,1.5305364510134754,1.5315364510134752,0.45
2510,1.6666575249356301,1.66765752493563,0.43
2515,1.805013929156324,1.806013929156324,0.37
2520,1.6577402732298823,1.6587402732298822,0.41
2525,1.7874590667810688,1.7884590667810687,0.38
2530,1.4462906962362876,1.4472906962362875,0.49
2535,1.677832826591556,1.678832826591556,0.37
2540,1.7215735557883545,1.7225735557883544,0.42
2545,1.5798808208223074,1.5808808208223073,0.44
2550,1.7981457023591971,1.799145702359197,0.36
2555,1.5956540418817329,1.5966540418817328,0.45
2560,1.7224423331404624,1.7234423331404622,0.35
2565,1.6214726740247656,1.6224726740247655,0.48
2570,1.6886949983060384,1.6896949983060383,0.34
2575,1.5054801930808486,1.5064801930808485,0.48
2580,1.5249373443558012,1.525937344355801,0.42
2585,1.642974652910107,1.643974652910107,0.42
2590,1.7746573175662277,1.7756573175662276,0.37
2595,1.5418617882918881,1.542861788291888,0.46
2600,1.7344046059059064,1.7354046059059063,0.41
2605,1.7154549775522638,1.7164549775522637,0.38
2610,1.4898303413091878,1.4908303413091877,0.47
2615,1.6543701399670814,1.6553701399670813,0.38
2620,1.5893364136693608,1.5903364136693607,0.41
2625,1.8816177890258527,1.8826177890258526,0.27
2630,1.727753205872785,1.7287532058727848,0.37
2635,1.5414378843332355,1.5424378843332354,0.43
2640,1.5849909743443547,1.5859909743443545,0.46
2645,1.582252935494851,1.5832529354948508,0.45
2650,1.8818940767219745,1.8828940767219744,0.4
2655,1.596437026242155,1.597437026242155,0.48
2660,1.650556450236607,1.651556450236607,0.47
2665,1.6282925440908083,1.6292925440908081,0.38
2670,1.600935625423921,1.601935625423921,0.4
2675,1.57384540856144,1.5748454085614398,0.47
2680,1.5838745697289938,1.5848745697289937,0.49
2685,1.6051923365348526,1.6061923365348525,0.43
2690,1.742467616385375,1.7434676163853748,0.43
2695,1.6323277552484017,1.6333277552484016,0.44
2700,1.719168277134504,1.720168277134504,0.37
2705,1.6178801931334366,1.6188801931334365,0.38
2710,1.66508238018306,1.66608238018306,0.33
2715,1.3818181390028073,1.3828181390028071,0.48
2720,1.5677110713914133,1.5687110713914132,0.42
2725,1.5485282511858307,1.5495282511858306,0.46
2730,1.721332192684474,1.722332192684474,0.43
2735,1.4861270815202139,1.4871270815202138,0.52
2740,1.4229806022259246,1.4239806022259245,0.54
2745,1.6238244293654507,1.6248244293654506,0.48
2750,1.7222671402170766,1.7232671402170765,0.39
2755,1.6903670437048819,1.6913670437048818,0.37
2760,1.6505790625170014,1.6515790625170013,0.4
2765,1.6016983874594775,1.6026983874594773,0.45
2770,1.5650738990302988,1.5660738990302987,0.5
2775,1.5637284628794932,1.564728462879493,0.44
2780,1.6076882448852743,1.6086882448852742,0.39
2785,1.538693948031363,1.539693948031363,0.42
2790,1.5682906403357435,1.5692906403357434,0.39
2795,1.633200010254629,1.6342000102546288,0.42
2800,1.703962446942314,1.704962446942314,0.36
2805,1.5684088757269625,1.5694088757269624,0.46
2810,1.706313669004144,1.707313669004144,0.38
2815,1.9000299293948808,1.9010299293948807,0.34
2820,1.7956967309091174,1.7966967309091173,0.34
2825,1.6728585553913775,1.6738585553913774,0.44
2830,1.600841935497087,1.601841935497087,0.44
2835,1.5711366240743,1.5721366240743,0.5
2840,1.8031441281068987,1.8041441281068986,0.35
2845,1.5648298391546422,1.5658298391546421,0.44
2850,1.6477774180009936,1.6487774180009935,0.4
2855,1.750799586327814,1.751799586327814,0.42
2860,1.7064075641670806,1.7074075641670805,0.43
2865,1.6210885053955522,1.622088505395552,0.42
