Step,Loss,Cost,Accuracy
2540,1.7697434554875635,1.7707434554875634,0.35
2545,1.3400741798337932,1.341074179833793,0.57
2550,1.7325722211443857,1.7335722211443856,0.39
2555,1.673436391148243,1.674436391148243,0.49
2560,1.357763129513381,1.3587631295133809,0.54
2565,1.4168345633849353,1.4178345633849352,0.46
2570,1.4339090675977835,1.4349090675977834,0.5
2575,1.198545228655479,1.1995452286554789,0.62
2580,1.481966828576271,1.482966828576271,0.47
2585,2.1578392410653713,2.158839241065371,0.32
2590,1.5205412410134869,1.5215412410134868,0.47
2595,1.3586241010253273,1.3596241010253272,0.49
2600,1.2621795268309923,1.2631795268309922,0.54
2605,1.330923400093495,1.331923400093495,0.51
2610,1.5205048464379973,1.5215048464379972,0.45
2615,1.5355833597881823,1.5365833597881822,0.44
2620,1.9502509923454432,1.951250992345443,0.34
2625,1.5170431883422821,1.518043188342282,0.49
2630,1.3525742971599148,1.3535742971599147,0.55
2635,1.370079092501392,1.3710790925013918,0.56
2640,1.5312773595671072,1.532277359567107,0.5
2645,1.2431847423998332,1.2441847423998331,0.51
2650,1.3603526789721814,1.3613526789721813,0.53
2655,1.3973120885668149,1.3983120885668148,0.5
2660,1.6273465397306743,1.6283465397306742,0.41
2665,1.5480663925320937,1.5490663925320936,0.47
2670,1.3784855195150465,1.3794855195150464,0.46
2675,1.3493776519631615,1.3503776519631614,0.53
2680,1.342246181515382,1.343246181515382,0.51
2685,1.2911710245829406,1.2921710245829405,0.52
2690,1.8188123217886778,1.8198123217886777,0.33
2695,1.694353399878665,1.695353399878665,0.45
2700,1.7629459102128138,1.7639459102128137,0.36
2705,1.4363601896299818,1.4373601896299817,0.48
2710,1.5973370173279633,1.5983370173279632,0.43
2715,1.1860926002960595,1.1870926002960593,0.62
2720,1.3126459860340567,1.3136459860340566,0.53
2725,1.4191325092415594,1.4201325092415593,0.48
2730,1.3121865380207247,1.3131865380207246,0.6
2735,1.1934563463711854,1.1944563463711853,0.56
2740,1.1614394597442408,1.1624394597442407,0.67
2745,1.4987603088132417,1.4997603088132416,0.46
2750,1.7340612752277176,1.7350612752277175,0.43
2755,1.676761560215042,1.677761560215042,0.4
2760,1.3913032247785815,1.3923032247785814,0.52
2765,1.438944011347899,1.439944011347899,0.51
2770,1.3803446355213156,1.3813446355213155,0.53
2775,1.1403748211025029,1.1413748211025028,0.62
2780,1.608680935617991,1.6096809356179909,0.39
2785,1.3814320984320951,1.382432098432095,0.49
2790,1.786302727148327,1.7873027271483268,0.37
2795,1.3332173089407342,1.334217308940734,0.52
2800,1.6038127319555247,1.6048127319555245,0.45
2805,1.2021323306486242,1.2031323306486241,0.61
2810,1.6504905398951042,1.651490539895104,0.41
2815,1.5085174204064398,1.5095174204064397,0.48
2820,1.9049632079422594,1.9059632079422593,0.36
2825,1.4844530369216908,1.4854530369216907,0.45
2830,1.3722853487314555,1.3732853487314554,0.53
2835,1.3860151512700407,1.3870151512700406,0.46
2840,1.6278023862875441,1.628802386287544,0.41
2845,1.4028743725894142,1.403874372589414,0.52
2850,1.4604343611948607,1.4614343611948606,0.53
2855,1.6026325813061169,1.6036325813061167,0.42
2860,1.6244038851173515,1.6254038851173513,0.44
2865,1.5456231921941974,1.5466231921941973,0.45
2870,1.2977223238904607,1.2987223238904606,0.5
2875,1.454725723565656,1.455725723565656,0.48
2880,1.4444308144975508,1.4454308144975507,0.44
2885,1.2529290350176072,1.253929035017607,0.58
2890,1.4668202148808251,1.467820214880825,0.49
