Step,Loss,Cost,Accuracy
2020,1.4721140022210149,1.4731140022210147,0.44
2025,1.7724736964565906,1.7734736964565905,0.35
2030,1.4508316109342732,1.451831610934273,0.45
2035,1.4321472407252285,1.4331472407252284,0.48
2040,1.518790561339467,1.5197905613394669,0.44
2045,1.5340607470621808,1.5350607470621807,0.44
2050,1.7779168855023821,1.778916885502382,0.35
2055,1.4373166388607126,1.4383166388607125,0.5
2060,1.6531411136808571,1.654141113680857,0.44
2065,1.3940083193371169,1.3950083193371168,0.57
2070,1.3795883920311072,1.380588392031107,0.48
2075,1.7351979303746543,1.7361979303746542,0.38
2080,1.3908723051848733,1.3918723051848731,0.6
2085,1.439709212305465,1.4407092123054648,0.51
2090,1.9824715996222289,1.9834715996222287,0.35
2095,1.4987790865271275,1.4997790865271274,0.46
2100,1.758921431584433,1.759921431584433,0.32
2105,2.2212887409634514,2.2222887409634513,0.2
2110,2.6058319539601857,2.6068319539601856,0.28
2115,1.4421436271775818,1.4431436271775817,0.55
2120,2.0794570245127124,2.0804570245127123,0.3
2125,1.5265550627790092,1.527555062779009,0.43
2130,1.35153984166154,1.35253984166154,0.48
2135,1.6841330435225295,1.6851330435225294,0.39
2140,1.4735881300799318,1.4745881300799317,0.51
2145,1.4280945182439981,1.429094518243998,0.55
2150,1.331802791772841,1.332802791772841,0.53
2155,1.7875467063414074,1.7885467063414073,0.4
2160,1.511266782544958,1.5122667825449578,0.43
2165,1.8083183582064333,1.8093183582064332,0.35
2170,1.9810827047147748,1.9820827047147747,0.31
2175,1.7129247802597458,1.7139247802597457,0.39
2180,1.3690070610106926,1.3700070610106925,0.55
2185,1.5559457678554736,1.5569457678554735,0.45
2190,1.636516925022235,1.6375169250222348,0.48
2195,1.433356957631608,1.434356957631608,0.5
2200,1.6098327885111388,1.6108327885111386,0.46
2205,1.2673912837212018,1.2683912837212017,0.54
2210,1.60703661049688,1.60803661049688,0.41
2215,1.5848751319920336,1.5858751319920334,0.45
2220,1.362777183515223,1.3637771835152228,0.51
2225,2.0942127107518758,2.0952127107518757,0.32
2230,1.8168560003479843,1.8178560003479842,0.42
2235,1.5364618977728504,1.5374618977728503,0.43
2240,1.8494626952934923,1.8504626952934922,0.36
2245,1.5070849547970122,1.508084954797012,0.48
2250,1.3596558321662122,1.360655832166212,0.48
2255,2.4837282370262734,2.4847282370262733,0.26
2260,1.295142237596063,1.296142237596063,0.57
2265,1.6760956018463917,1.6770956018463916,0.37
2270,1.5252444425393332,1.5262444425393331,0.5
2275,1.6075181826616298,1.6085181826616297,0.47
2280,1.943749372455458,1.9447493724554579,0.44
2285,1.3559477124249082,1.356947712424908,0.47
2290,1.2871852274088516,1.2881852274088514,0.58
2295,1.7073314215899773,1.7083314215899772,0.39
2300,1.602727104770431,1.603727104770431,0.48
2305,1.6774780000788523,1.6784780000788522,0.4
2310,1.9058346507419615,1.9068346507419613,0.36
2315,1.5572498562272061,1.558249856227206,0.45
2320,1.5150556863397957,1.5160556863397956,0.45
2325,1.6918251396606996,1.6928251396606995,0.36
2330,1.4731470513262388,1.4741470513262387,0.43
2335,1.3172578943232107,1.3182578943232106,0.53
2340,1.504547465888649,1.505547465888649,0.5
2345,2.1001423238772485,2.1011423238772484,0.45
2350,1.3118677155053802,1.31286771550538,0.56
2355,1.6264493116079368,1.6274493116079367,0.42
2360,2.140358283542033,2.141358283542033,0.33
2365,1.32904464152083,1.3300446415208298,0.55
2370,1.2693299002441842,1.2703299002441841,0.58
2375,1.8002114700824845,1.8012114700824844,0.38
2380,1.5306423109043177,1.5316423109043176,0.44
2385,1.3039097159965436,1.3049097159965435,0.52
2390,5.206750217225432,5.207750217225432,0.1
2395,1.5043923056861164,1.5053923056861163,0.47
2400,1.7130372585806597,1.7140372585806596,0.41
2405,1.5529076220924956,1.5539076220924954,0.42
2410,1.3606289113867,1.3616289113867,0.57
2415,1.917430920955531,1.9184309209555308,0.39
2420,1.4598899217111208,1.4608899217111206,0.5
2425,1.3149045153735892,1.315904515373589,0.54
2430,1.8059407468280346,1.8069407468280345,0.37
2435,1.3503342069071842,1.351334206907184,0.49
2440,1.3602656915881766,1.3612656915881765,0.51
2445,1.6533597370531083,1.6543597370531082,0.41
